,loss,accuracy,f1,val_loss,val_accuracy,val_f1
0,1.1635637283325195,0.5500170588493347,0.15062499046325684,0.955238938331604,0.6412005424499512,0.22329935431480408
1,0.9099740386009216,0.66302490234375,0.2569395899772644,0.8479608297348022,0.7012278437614441,0.29361429810523987
2,0.8507656455039978,0.6831682920455933,0.27763935923576355,0.8412562012672424,0.7080491185188293,0.31722384691238403
3,0.8153201341629028,0.6954591870307922,0.2903250753879547,0.8247368335723877,0.7066848278045654,0.3502943515777588
4,0.8087171316146851,0.6981905102729797,0.306247740983963,0.8211973905563354,0.7107776403427124,0.35815122723579407
5,0.7951913475990295,0.7101399898529053,0.31102973222732544,0.7858677506446838,0.7285129427909851,0.32915541529655457
6,0.763362467288971,0.7186753153800964,0.3281234800815582,0.7941866517066956,0.7175989151000977,0.3181115984916687
7,0.7599809169769287,0.7285763025283813,0.32302457094192505,0.7941499948501587,0.7326057553291321,0.3242429792881012
8,0.7426031827926636,0.7278934717178345,0.3454847037792206,0.8178809285163879,0.727148711681366,0.3357214033603668
9,0.7383683323860168,0.7302833795547485,0.3605246841907501,0.7665646076202393,0.7394270300865173,0.33749181032180786
10,0.7331712245941162,0.7299419641494751,0.3648148775100708,0.7946510314941406,0.727148711681366,0.32528015971183777
11,0.730187177658081,0.7360873818397522,0.37847384810447693,0.7935879230499268,0.7394270300865173,0.3666989803314209
12,0.7204250693321228,0.7354045510292053,0.36894965171813965,0.7603256106376648,0.7312414646148682,0.36677297949790955
13,0.7115849852561951,0.7425742745399475,0.36628586053848267,0.7684804797172546,0.7312414646148682,0.34471094608306885
14,0.7062055468559265,0.7357459664344788,0.3791823983192444,0.7944669723510742,0.7339699864387512,0.34318116307258606
15,0.7133489847183228,0.7326732873916626,0.37565091252326965,0.7909014821052551,0.7380627393722534,0.33131319284439087
16,0.7032890319824219,0.7435985207557678,0.38702934980392456,0.7927818894386292,0.7353342175483704,0.36879923939704895
17,0.7051366567611694,0.7415500283241272,0.39136311411857605,0.7520001530647278,0.7407912611961365,0.3564896881580353
18,0.6840376853942871,0.7459883689880371,0.39294594526290894,0.7497311234474182,0.7326057553291321,0.35555288195610046
19,0.6912699937820435,0.7463297843933105,0.4055898189544678,0.7545590400695801,0.7339699864387512,0.35532233119010925
20,0.680807888507843,0.7500853538513184,0.3972746729850769,0.7748467326164246,0.729877233505249,0.372218519449234
21,0.6869022250175476,0.7449641227722168,0.3954383134841919,0.7572864294052124,0.7326057553291321,0.3533056080341339
22,0.6795554161071777,0.7470126152038574,0.39708855748176575,0.736946165561676,0.7366985082626343,0.34621936082839966
23,0.6723232865333557,0.7517924308776855,0.40484821796417236,0.7884508371353149,0.7339699864387512,0.3366154432296753
24,0.670766294002533,0.749061107635498,0.4095049202442169,0.755595326423645,0.7353342175483704,0.3586589992046356
25,0.6722884774208069,0.746671199798584,0.39105311036109924,0.7539985775947571,0.7312414646148682,0.36182835698127747
26,0.6575446128845215,0.7497439384460449,0.41493090987205505,0.7794214487075806,0.727148711681366,0.3759865164756775
27,0.6567815542221069,0.7476954460144043,0.4187062680721283,0.7954930663108826,0.7366985082626343,0.3930695056915283
28,0.6492329239845276,0.7476954460144043,0.423865407705307,0.7602635025978088,0.7326057553291321,0.346985399723053
29,0.6389445066452026,0.7586206793785095,0.42417290806770325,0.7857749462127686,0.7435197830200195,0.3851417601108551
30,0.6387272477149963,0.7640833258628845,0.4343770146369934,0.7868418097496033,0.729877233505249,0.34025266766548157
31,0.6295302510261536,0.7640833258628845,0.44385218620300293,0.7829824686050415,0.7121418714523315,0.3563324511051178
32,0.6298739910125732,0.764424741268158,0.44933438301086426,0.7953388690948486,0.7326057553291321,0.37948861718177795
33,0.6301795840263367,0.7623762488365173,0.4367598295211792,0.7776979804039001,0.7326057553291321,0.3667548596858978
34,0.6167951822280884,0.7712529897689819,0.4448707401752472,0.7944059371948242,0.727148711681366,0.34159165620803833
35,0.6191486120223999,0.7702287435531616,0.44556382298469543,0.7931438684463501,0.725784420967102,0.377326637506485
36,0.6086209416389465,0.7719358205795288,0.4715312123298645,0.813850462436676,0.7476125359535217,0.37639811635017395
37,0.600822389125824,0.7715944051742554,0.45064881443977356,0.8178880214691162,0.7244201898574829,0.3557530641555786
38,0.5959731340408325,0.7760328054428101,0.4664854407310486,0.8149945139884949,0.7394270300865173,0.38670244812965393
39,0.6008757948875427,0.7715944051742554,0.47311294078826904,0.9163329005241394,0.7285129427909851,0.3943459987640381
40,0.6049849987030029,0.7746671438217163,0.46475011110305786,0.8333497047424316,0.7489768266677856,0.3838854134082794
41,0.5908944010734558,0.7814953923225403,0.4817282557487488,0.8148772716522217,0.7230559587478638,0.3908312916755676
42,0.5921832323074341,0.7743257284164429,0.4643518924713135,0.8165975213050842,0.7039563655853271,0.3652438223361969
43,0.5754876732826233,0.7842267155647278,0.5031759142875671,0.8325580954551697,0.7312414646148682,0.3695560097694397
44,0.5621313452720642,0.7849095463752747,0.5006665587425232,0.8329371213912964,0.7285129427909851,0.3492877781391144
45,0.5634437203407288,0.7825196385383606,0.5119248032569885,0.8285002112388611,0.7366985082626343,0.388223260641098
46,0.5575020909309387,0.789689302444458,0.5131672620773315,0.8833479881286621,0.7148703932762146,0.3752036690711975
47,0.5508875846862793,0.789689302444458,0.5104100108146667,0.9050200581550598,0.7121418714523315,0.3587905168533325
48,0.5512982606887817,0.7924206256866455,0.5281348824501038,0.8890374898910522,0.7094133496284485,0.36993303894996643
49,0.5435260534286499,0.7869579792022705,0.5196870565414429,0.9611067771911621,0.7380627393722534,0.392591655254364
50,0.5414302349090576,0.7948105335235596,0.5303301811218262,0.8942732214927673,0.729877233505249,0.380035400390625
51,0.530925989151001,0.795151948928833,0.5463699102401733,0.8868991136550903,0.727148711681366,0.36324068903923035
52,0.5118300318717957,0.8012973666191101,0.5417829155921936,0.9519871473312378,0.7312414646148682,0.39332181215286255
53,0.5229601860046387,0.8016387820243835,0.5412724018096924,0.9027267694473267,0.7230559587478638,0.38924768567085266
54,0.5172816514968872,0.8064185976982117,0.5532299280166626,0.8964827060699463,0.6971350908279419,0.40274983644485474
55,0.4968649744987488,0.8081256151199341,0.5611211061477661,0.9296247363090515,0.7162346243858337,0.3918078541755676
56,0.49636006355285645,0.8071014285087585,0.5667764544487,0.947642982006073,0.7189631462097168,0.37664997577667236
57,0.4739738404750824,0.8183680176734924,0.5746892690658569,0.9769288897514343,0.7148703932762146,0.373369425535202
58,0.4932526648044586,0.8105155229568481,0.5818039178848267,0.964241087436676,0.7175989151000977,0.38535115122795105
59,0.4666571021080017,0.8245134949684143,0.5994493365287781,1.0248676538467407,0.7189631462097168,0.37751346826553345
60,0.4697525203227997,0.8187094330787659,0.5953645706176758,0.9701225757598877,0.7066848278045654,0.38799718022346497
61,0.4581635296344757,0.8241720795631409,0.6008576154708862,1.0474411249160767,0.6712141633033752,0.37935811281204224
62,0.4618593454360962,0.8163195848464966,0.6025108695030212,1.0383909940719604,0.7162346243858337,0.37011805176734924
63,0.4617564082145691,0.8183680176734924,0.5864499807357788,1.0620559453964233,0.7189631462097168,0.38543975353240967
64,0.4815782308578491,0.8299760818481445,0.6090134978294373,1.0086458921432495,0.7135061621665955,0.4274859130382538
65,0.44643574953079224,0.8350973129272461,0.6107285618782043,1.0562189817428589,0.698499321937561,0.38735440373420715
66,0.43316730856895447,0.8364629745483398,0.6248908638954163,1.0593688488006592,0.7094133496284485,0.39254018664360046
67,0.4410642087459564,0.8320245742797852,0.6306976079940796,1.1199021339416504,0.7025920748710632,0.39323291182518005
68,0.4188350737094879,0.8371458053588867,0.6266925930976868,1.1934298276901245,0.725784420967102,0.41201508045196533
69,0.4211285710334778,0.8368043899536133,0.6174250245094299,1.1145647764205933,0.727148711681366,0.4123009443283081
70,0.4049954116344452,0.8426083922386169,0.6400600671768188,1.2212326526641846,0.7039563655853271,0.40982532501220703
71,0.4057486653327942,0.8398770689964294,0.6546381115913391,1.161611795425415,0.7107776403427124,0.3974205553531647
72,0.3999904990196228,0.8467053771018982,0.6518608331680298,1.1627625226974487,0.6930422782897949,0.3979947566986084
73,0.384639173746109,0.8583134412765503,0.6702101826667786,1.2131067514419556,0.6971350908279419,0.4168063998222351
74,0.38235414028167725,0.8514851331710815,0.6719375848770142,1.2531089782714844,0.7230559587478638,0.4389580488204956
75,0.3790535628795624,0.854216456413269,0.6598550081253052,1.3065721988677979,0.6425647735595703,0.3675275444984436
76,0.3710567057132721,0.8600204586982727,0.6651585698127747,1.3081358671188354,0.7216916680335999,0.38287773728370667
77,0.35625597834587097,0.85728919506073,0.7018535733222961,1.3049864768981934,0.7080491185188293,0.4143361747264862
78,0.3573054373264313,0.8593376874923706,0.6911335587501526,1.3887547254562378,0.6998635530471802,0.4029026925563812
79,0.352804571390152,0.864117443561554,0.7065920829772949,1.377792239189148,0.6971350908279419,0.38370564579963684
80,0.3278525173664093,0.8740184307098389,0.7046513557434082,1.3987663984298706,0.7053205966949463,0.42278966307640076
81,0.36378583312034607,0.8583134412765503,0.6945827007293701,1.513291835784912,0.7039563655853271,0.40294092893600464
82,0.32845449447631836,0.8709456920623779,0.6992316842079163,1.4960514307022095,0.7162346243858337,0.40320703387260437
83,0.32379114627838135,0.8777740001678467,0.6976243853569031,1.5510045289993286,0.6944065690040588,0.38595688343048096
84,0.32307714223861694,0.8818709254264832,0.7246254086494446,1.6200248003005981,0.7203274369239807,0.4159632623195648
85,0.3229382634162903,0.8842608332633972,0.7173886299133301,1.6574686765670776,0.6712141633033752,0.40391987562179565
86,0.37791427969932556,0.8726527690887451,0.6900976300239563,1.4488797187805176,0.7162346243858337,0.41840556263923645
87,0.29559820890426636,0.8883578181266785,0.7366301417350769,1.542810320854187,0.6862210035324097,0.425480455160141
88,0.2883095145225525,0.8910890817642212,0.7415434718132019,1.6402676105499268,0.7162346243858337,0.43992871046066284
89,0.29124048352241516,0.8866507411003113,0.7419319152832031,1.654011607170105,0.6575716137886047,0.40672966837882996
90,0.2789420485496521,0.8924547433853149,0.7453574538230896,1.6956145763397217,0.7230559587478638,0.39493635296821594
91,0.2811698913574219,0.8927961587905884,0.7505682110786438,1.7131142616271973,0.6753069758415222,0.39636293053627014
92,0.27506357431411743,0.8917719125747681,0.7346054315567017,1.7618874311447144,0.6916780471801758,0.40717291831970215
