,loss,accuracy,f1,val_loss,val_accuracy,val_f1
0,0.9305222630500793,0.6602936387062073,0.21804724633693695,0.7912859320640564,0.7203274369239807,0.2369009107351303
1,0.782400369644165,0.7138954997062683,0.28752070665359497,0.7371231913566589,0.7394270300865173,0.2173529863357544
2,0.7414188385009766,0.7227723002433777,0.3060894012451172,0.7184168696403503,0.7353342175483704,0.3356775939464569
3,0.7165414094924927,0.7309662103652954,0.3236607611179352,0.7016912698745728,0.7448840141296387,0.2997410297393799
4,0.6954836845397949,0.7268692255020142,0.3265261650085449,0.682376503944397,0.7476125359535217,0.36882317066192627
5,0.6810674071311951,0.7412086129188538,0.3436635732650757,0.6994456648826599,0.7462483048439026,0.327189177274704
6,0.677793025970459,0.7391601204872131,0.35047581791877747,0.6798011660575867,0.7366985082626343,0.3443447947502136
7,0.6378188729286194,0.7507681846618652,0.3729499280452728,0.6896416544914246,0.7394270300865173,0.3858214318752289
8,0.6410112977027893,0.752133846282959,0.36156579852104187,0.6581965088844299,0.7435197830200195,0.38370782136917114
9,0.6270526647567749,0.7657903432846069,0.37931251525878906,0.6752535104751587,0.7448840141296387,0.37939029932022095
10,0.6119564175605774,0.7630590796470642,0.3939720690250397,0.6624400019645691,0.754433810710907,0.39794331789016724
11,0.6188114285469055,0.7647661566734314,0.40214890241622925,0.6865742802619934,0.7489768266677856,0.40207239985466003
12,0.6049684882164001,0.7610105872154236,0.4053148925304413,0.6807472705841064,0.7489768266677856,0.38458767533302307
13,0.5912145376205444,0.7688630819320679,0.4236924648284912,0.6640982031822205,0.7476125359535217,0.379207044839859
14,0.5942135453224182,0.7593035101890564,0.3935629725456238,0.6566683650016785,0.75716233253479,0.4185914993286133
15,0.5918498039245605,0.7620348334312439,0.4183685779571533,0.6513181924819946,0.7680764198303223,0.384905606508255
16,0.5804198980331421,0.7722772359848022,0.43329596519470215,0.6551684141159058,0.7476125359535217,0.355919748544693
17,0.5631612539291382,0.7808125615119934,0.43744468688964844,0.6449200510978699,0.7639836072921753,0.40959399938583374
18,0.5731059312820435,0.7852509617805481,0.4709954857826233,0.6721354722976685,0.761255145072937,0.3938838839530945
19,0.5433245301246643,0.787299394607544,0.45509299635887146,0.6678212881088257,0.758526623249054,0.4435972571372986
20,0.5429217219352722,0.7832024693489075,0.4710930585861206,0.6762850284576416,0.7503410577774048,0.4064647853374481
21,0.5351060032844543,0.7866165637969971,0.4751474857330322,0.678111732006073,0.7639836072921753,0.41864922642707825
22,0.550698459148407,0.787299394607544,0.4695897698402405,0.6616089940071106,0.754433810710907,0.40407633781433105
23,0.5351036787033081,0.7866165637969971,0.46647801995277405,0.6411054730415344,0.7680764198303223,0.4455638825893402
24,0.5205090641975403,0.7917377948760986,0.5168718099594116,0.6784249544143677,0.7667121291160583,0.44348543882369995
25,0.5151241421699524,0.8012973666191101,0.49945977330207825,0.6598803400993347,0.758526623249054,0.45668134093284607
26,0.5201439261436462,0.7992488741874695,0.5036348700523376,0.6605066061019897,0.7557981014251709,0.438618540763855
27,0.5005217790603638,0.7995902895927429,0.5195418000221252,0.6426635980606079,0.7639836072921753,0.4697566330432892
28,0.524250328540802,0.7958347797393799,0.5090389847755432,0.678641140460968,0.7557981014251709,0.43594035506248474
29,0.506484866142273,0.8030044436454773,0.5182127356529236,0.6653419733047485,0.7626193761825562,0.4695969820022583
30,0.47655677795410156,0.8115397691726685,0.5362520813941956,0.6857616305351257,0.7667121291160583,0.4389554262161255
31,0.5073255300521851,0.795151948928833,0.5146531462669373,0.656818151473999,0.758526623249054,0.44534894824028015
32,0.4814497232437134,0.8129054307937622,0.5349305868148804,0.6930444836616516,0.7680764198303223,0.4446122646331787
33,0.4840703010559082,0.8132468461990356,0.5479708909988403,0.6581141352653503,0.7735334038734436,0.4419967830181122
34,0.4736059606075287,0.8149539232254028,0.5594709515571594,0.6526355743408203,0.7708048820495605,0.4315774440765381
35,0.4568081200122833,0.8299760818481445,0.5789185762405396,0.6801815032958984,0.7517053484916687,0.4779255986213684
36,0.48536649346351624,0.8074427843093872,0.5465404391288757,0.7086215615272522,0.7353342175483704,0.4307118356227875
37,0.4604562520980835,0.8200750946998596,0.5777631998062134,0.7056477665901184,0.7557981014251709,0.4378851652145386
38,0.45946794748306274,0.8190508484840393,0.5654205083847046,0.6866162419319153,0.7626193761825562,0.4804699122905731
39,0.4338783025741577,0.8296346664428711,0.6012626886367798,0.7090911269187927,0.7667121291160583,0.4519122540950775
40,0.4417458176612854,0.8207579255104065,0.5995562672615051,0.6729069352149963,0.7694406509399414,0.4441334307193756
41,0.4253542423248291,0.8439740538597107,0.6081993579864502,0.7209952473640442,0.7680764198303223,0.47623568773269653
42,0.4183318316936493,0.8426083922386169,0.607109785079956,0.6739706993103027,0.7626193761825562,0.46305522322654724
43,0.41084805130958557,0.8446568846702576,0.6097997426986694,0.7146495580673218,0.7517053484916687,0.4519638419151306
44,0.40673044323921204,0.8405598998069763,0.6126840114593506,0.6847208142280579,0.7489768266677856,0.4564640522003174
45,0.42075708508491516,0.8432912230491638,0.6131948828697205,0.7017631530761719,0.758526623249054,0.4771232306957245
46,0.41501280665397644,0.8436326384544373,0.61546790599823,0.7157676815986633,0.7639836072921753,0.44936615228652954
47,0.4043135941028595,0.8443154692649841,0.6358882784843445,0.7187116146087646,0.7557981014251709,0.4638717472553253
48,0.4006090462207794,0.8490952253341675,0.6414476037025452,0.7511221170425415,0.7312414646148682,0.4589572548866272
49,0.39058345556259155,0.851826548576355,0.6376663446426392,0.7274318337440491,0.761255145072937,0.456762433052063
50,0.3936993181705475,0.8470467925071716,0.6371256113052368,0.7685708403587341,0.7407912611961365,0.4449006915092468
51,0.37430134415626526,0.8589962720870972,0.6616697907447815,0.7914556264877319,0.7489768266677856,0.44712817668914795
52,0.40223440527915955,0.8480710387229919,0.6356070637702942,0.7487474083900452,0.7653478980064392,0.4642161428928375
53,0.4049304723739624,0.8494366407394409,0.6153281927108765,0.7405045032501221,0.7435197830200195,0.43068188428878784
54,0.38129138946533203,0.8569477796554565,0.655510425567627,0.7259432673454285,0.7476125359535217,0.48266610503196716
55,0.36702418327331543,0.8548992872238159,0.6719100475311279,0.7974036931991577,0.7530695796012878,0.4361567199230194
56,0.3623238205909729,0.8634346127510071,0.686778724193573,0.7399526834487915,0.7557981014251709,0.4952576756477356
57,0.36556950211524963,0.8576306104660034,0.6627017855644226,0.7634304761886597,0.7503410577774048,0.4537217617034912
58,0.36452516913414,0.8617275357246399,0.6905524134635925,0.7684962153434753,0.7380627393722534,0.4478015601634979
